File Name,Total Faces,Curved Faces,Total Edges,Vertices,Bounding Box Volume,Mean Curvature,Curvature Std Dev,Volume,Hole Count,size,Criteria Met
00009064.step,29,10,154,308,27629.32622647916,-0.0363045601382315,0.0533083973923933,5055.51351055763,10,246.3525390625,9
00009065.step,1,0,4,8,80.00001293245913,0.0,0.0,0.0,0,1246.2392578125,2
00009066.step,85,35,476,952,165008.4221291196,-0.0512706035117284,0.0806086465333167,51517.47343586158,35,267.8759765625,9
00009067.step,21,3,114,228,2400.473719769873,-0.0820328131252501,0.2144312879802934,409.9191575712357,3,1873.25,7
00009068.step,38,5,188,376,6356.130229922008,-0.1738437001594896,0.5388885420809707,1446.768779438647,5,80.2626953125,7
00009069.step,16,9,90,180,112924.8204030592,0.474544830220368,1.2804947258315529,3831.3270740884254,2,336.1162109375,5
00009070.step,9,6,52,104,145323.78070610596,0.0023277678508823,0.0368138780485441,4671.75160506911,2,203.1982421875,5
00009071.step,76,9,426,852,27324.254452977664,-0.0454775111799105,0.1291573964567081,5711.490948302624,9,172.9638671875,9
00009072.step,65,6,358,716,9330.767540017792,-0.03298139768728,0.1078906960917629,2766.3804660225323,6,146.3564453125,9
00009073.step,21,3,114,228,2400.473719769887,-0.0820328131252501,0.2144312879802934,409.9191575712398,3,47.7802734375,7
00009074.step,111,38,390,780,37024.57922974966,-0.0692287842967566,0.2544363273916705,11125.560082673132,37,192.6455078125,8
00009075.step,3,1,6,12,315.00004380000166,-0.1111111111111111,0.1571348402636772,247.40042147019625,1,6.1923828125,4
00009076.step,111,38,390,780,37024.57922974971,-0.0692287842967566,0.2544363273916705,11125.56008267312,37,344.5107421875,8
00009077.step,91,45,494,988,17921.998598238875,-0.0314425255631993,0.0861419022640169,8931.418936625194,17,366.603515625,9
00009078.step,18,11,96,192,548.6320486076012,-0.4020274742009512,0.4369122600195325,193.2031314715589,11,37.5810546875,6
00009079.step,82,38,366,732,13827.175622671364,-0.6560851753072265,0.9552567975973832,7210.521040835918,34,161.685546875,7
00009080.step,4,2,12,24,314.6001025248417,-0.0321969696969696,0.034871122423337,173.57299411261627,2,68.1474609375,5
00009082.step,98,48,458,916,14994.879263017196,-0.6206399280955397,0.8959890728490629,7403.5293937467795,44,198.5615234375,7
00009083.step,12,6,60,120,62219.636108877785,-0.0984251968503936,0.0984251968503937,12097.242450463862,6,348.2861328125,8
00009084.step,14,0,72,144,185890.76171776195,0.0,0.0,41216.03253880351,0,69.1953125,4
00009085.step,33,18,150,300,500113.6494728318,-0.1170648095621846,0.1365116830542952,57892.33840179036,6,122.8857421875,8
00009086.step,201,131,1134,2268,29780950.61753392,-0.10996798061091,0.0914231278549676,238256.32067290397,91,549.845703125,5
00009087.step,22,8,120,240,22209696.52489957,-0.0286327845382963,0.0378776136158137,859323.2678235401,8,51.2646484375,8
00009088.step,15,0,78,156,100202.55724832728,0.0,0.0,58372.87898655808,0,244.85546875,4
00009089.step,21,4,122,244,38156.08554657653,-0.0374953130858642,0.0772985681593112,6420.679451723508,4,50.365234375,8
00009090.step,45,17,258,516,86905.625972307,-0.019772528454153,0.05576958998216,50982.74301753231,9,167.96484375,9
00009091.step,54,28,320,640,138265.85586289642,-0.064899295087385,0.0793799681660795,52324.37248982093,28,184.046875,9
00009092.step,8,2,36,72,252975.30898385405,-0.0196850393700787,0.03409548833797,252865.4038115336,2,85.02734375,4
00009093.step,232,203,1172,2344,533220.0218144644,-0.2660896174230225,0.1759151714744673,22014.532459543305,77,1496.560546875,4
00009094.step,85,57,395,790,22953.04058484041,-0.2681468289957772,0.225054761138216,13118.883083146016,32,241.580078125,6
00009095.step,128,58,668,1336,4365513851.210373,-0.0009907767246437,0.0013859832933313,507559428.9953526,58,285.2705078125,6
00009096.step,17,10,52,104,137179867.28523394,-0.0036524629583114,0.0032012889539045,80494746.4781592,8,27.6591796875,7
00009097.step,411,231,2274,4548,9600.001036000036,0.0138392193670029,0.3117121692496932,9427.075574395809,2,1093.4833984375,2
00009098.step,349,3,2070,4140,24346.78604855325,0.0003566234302619,0.0054768210890991,23004.63310486181,1,850.8466796875,4
00009099.step,9,7,31,62,2672.2263399967765,-0.1542197969280029,0.1040183333010846,883.1298831802276,4,15.775390625,4
00009100.step,8,4,26,52,34838.64134416795,-0.0201545342292559,0.0400374177945366,25796.39021517048,3,73.95703125,5
00009101.step,12,6,52,104,1764.0000945685874,-0.1115440115440115,0.1475429989218102,810.1527564168056,6,102.4873046875,8
00009102.step,6,4,24,48,29289.322460748743,-0.0338144411211792,0.0269628096671098,11158.71447544762,2,20.3798828125,5
00009103.step,21,7,116,232,20920.84048577827,-0.0126203486859224,0.0352173593044342,14794.408245785102,7,48.626953125,9
00009104.step,5,0,18,36,198181.79543998916,0.0,0.0,99090.89627897348,0,131.087890625,2
00009105.step,7,5,30,60,252.0000628400016,-0.0749132854722916,0.1475844669075919,216.56056766269103,5,16.4189453125,6
00009106.step,9,4,42,84,750.4002005600036,-0.1301587301587301,0.2007293328195204,406.46682954527154,4,20.791015625,4
00009107.step,12,3,60,120,758.4002041600039,-0.0902777777777777,0.1846491083376157,472.9392747772184,3,27.818359375,7
00009108.step,111,73,656,1312,595.679193711315,-0.2556019104647472,0.2928654806154764,323.5737762525285,73,280.306640625,5
00009109.step,3,1,6,12,845.0000598000015,-0.0256410256410256,0.0362618862146947,663.6614480708438,1,85.9775390625,4
00009110.step,3,1,6,12,2500.000205000004,-0.0666666666666666,0.0942809041582063,1963.4954084936207,1,194.3076171875,4
00009111.step,6,4,20,40,1012.5000720003466,-0.0606997727475419,0.0671986018495073,695.3391739943376,2,37.3095703125,5
00009112.step,8,1,30,60,15000.000429999984,-0.0208333333333333,0.0551198189805123,14293.141652942297,1,116.5859375,4
00009113.step,15,7,80,160,19202.40097023031,-0.1098862642169728,0.1237164350057215,15552.069441156753,7,40.67578125,8
00009114.step,0,0,1,2,216.0000216000007,,,0.0,0,216.0224609375,2
00009115.step,10,5,30,60,2060.000102420002,-0.0930812203564864,0.1145767713384218,533.2493555363906,4,14362.279296875,6
00009116.step,25,9,108,216,6237.387042693269,-0.0844602514604875,0.1791694770743023,2151.775103105498,7,14525.224609375,9
00009117.step,107,105,630,1260,71670.66625790282,-0.1453361037344801,0.0910515003884374,21190.50896112785,79,1406.828125,7
00009118.step,11,2,48,96,1125.000075000385,-0.0104938774159959,0.0225856544034964,802.0384488715225,1,41.1669921875,6
00009119.step,5,3,18,36,34278.953621787165,-0.0110740582869226,0.0097342688422009,73.56122744872408,1,1222.619140625,5
00009120.step,4,2,12,24,62731.69032548194,-0.0214544838966257,0.026898937776608,44741.903614800736,2,8.49609375,5
00009121.step,116,0,684,1368,1281334.6953748816,0.0,0.0,203816.07052782847,0,1827.009765625,4
00009122.step,876,505,4406,8812,5100927.899094799,-0.3390154973426751,0.5289862270732464,856879.2812312404,395,2357.0791015625,1
00009123.step,116,0,684,1368,1281334.6953748816,0.0,0.0,203816.07052772428,0,1802.189453125,4
00009124.step,6,0,24,48,8.00000280000031,0.0,0.0,8.000000000000027,0,13.1552734375,2
00009125.step,168,4,984,1968,379165570084343.75,-1.7719552998017917e-07,1.1358021469332164e-06,9847844835088.809,4,407.6533203125,6
00009126.step,33,10,180,360,19647.02627144597,-0.0939017179591399,0.2383417409426809,2713.774724464432,8,74.2177734375,8
00009127.step,6,2,24,48,316000.01481940923,-0.0048451826110718,0.0071682181575548,235577.08163511255,2,13.578125,4
00009128.step,41,20,240,480,7459.315702850859,-0.2117342039562127,0.2724399280117504,1850.7654404355071,20,98.59765625,7
00009129.step,4,2,12,24,5203.501161224649,-0.0204940447716303,0.0208375258392025,1571.8538845222308,0,15.61328125,5
00009130.step,38,5,216,432,12538.402441201131,-0.0081391431706067,0.0212195188199944,1950.840041498161,0,102.4931640625,8
00009131.step,30,16,168,336,7459.315702850859,-0.2631233595800524,0.2971662277132304,6099.594101390697,16,69.9990234375,7
00009132.step,34,28,172,344,7459.315702850867,-0.2655551118297156,0.1823505424069244,7312.826799500133,16,70.501953125,8
00009133.step,0,0,1,2,8038.085805627187,,,0.0,0,704.6748046875,2
00009134.step,385,90,2098,4196,26766902040.802483,-0.0080084441809048,0.0159958944968675,544017258.0427376,85,987.59375,3
00009135.step,297,72,1602,3204,14297371481.526014,-0.0087194507424324,0.0167836155719647,436074973.3615809,67,781.484375,3
00009136.step,3,1,6,12,29839217.14764266,-0.0135313806323755,0.0191362620079381,821039.0493098428,0,33.970703125,3
00009137.step,484,206,2796,5592,30647469.78188632,-0.137169686116578,0.2292322769053803,8705089.934623303,195,1737.3896484375,2
00009138.step,338,134,1936,3872,63472903.44105216,-0.0829097010951041,0.1546429959416294,18900689.44333348,126,1305.4423828125,3
00009139.step,7,5,24,48,300.800027840001,-0.5582371641103563,0.8154126878068133,131.68228568461,3,119.544921875,3
00009140.step,8,2,40,80,21250.00046500009,-0.0321969696969696,0.0588951204752508,18585.422576729707,2,52.8583984375,5
00009141.step,20,12,108,216,4756.527344995548,-0.1909291408496699,0.2179499297505045,3107.601671945099,11,324.03515625,7
00009142.step,6,4,32,64,8277.045387725839,-0.0946589837190969,0.1351401512725305,3609.234000710417,2,40.9921875,5
00009143.step,9,2,38,76,14.62050380015422,-0.137844611528822,0.2616618172659286,7.036134055602335,2,625.4638671875,4
00009144.step,11,0,48,96,210000.01138001116,0.0,0.0,142387.5388202493,0,121.42578125,2
00009145.step,6,2,24,48,1414092.5735617068,-0.0044637793909127,0.0063127921290769,12897.885078528612,2,39.3828125,4
00009146.step,16,10,52,104,7593.212275284058,-0.5082600238683749,0.8349802268686466,3296.9554421673706,6,27.103515625,6
00009147.step,5,3,18,36,6401.21527910905,-0.0850393700787401,0.1185189777778064,4147.472319069352,3,113.9873046875,5
00009148.step,4,2,12,24,460.8862572579024,-0.0393700787401574,0.0435252597159501,271.48436653520616,2,113.16015625,5
00009149.step,11,2,48,96,147.89326951609604,-0.0337244436247888,0.0721376950480611,86.61808114007702,1,205.7900390625,6
00009150.step,6,3,18,36,8001.496345765629,-0.0885326351109703,0.1151980000481279,1698.868202412733,2,312.4296875,5
00009151.step,6,2,24,48,29703.42296052621,-0.0056783767413688,0.0090406013971825,19735.256352058383,2,56.197265625,5
00009152.step,11,2,46,92,841.2709515724698,-0.0263913291829831,0.064174516484058,161.29392323299632,1,150.9716796875,6
00009153.step,7,4,40,80,32377.254522982512,-0.1014273305042935,0.1185595937146803,24712.90581025049,4,53.17578125,5
00009155.step,6,0,24,48,768000000.5120001,0.0,0.0,768000000.0000002,0,47.7451171875,1
00009156.step,3,1,6,12,121500.00216,-0.0037037037037037,0.0052378280087892,95425.87685278997,1,100.6943359375,4
00009157.step,62,0,440,880,138240000.24960002,0.0,0.0,45233849.99999999,0,162.1064453125,4
00009158.step,35,24,160,320,1236658.0437403473,-0.0655152107397073,0.1013939292031885,118989.8948652958,8,806.81640625,9
00009159.step,0,0,1,2,9951.919045583723,,,0.0,0,93.51171875,2
00009160.step,195,111,1004,2008,5514.223953342884,-0.9187557353254948,1.4089321284163403,1350.4606030542118,67,1086.0224609375,4
00009161.step,30,7,180,360,2292196.8986483472,-0.0159664373309163,0.0551835720536787,176498.8157738009,7,72.66796875,8
00009162.step,93,45,510,1020,221225.4936718724,-0.0166266757198077,0.029729605034373,112119.51975065123,33,546.8818359375,9
00009163.step,122,48,672,1344,81942.88560816625,-0.00689317603435,0.0087742744203861,61194.72045472459,24,304.9658203125,9
00009164.step,4,2,12,24,2204212.28244351,-0.0017863906495204,0.0017908276548848,313299.5305346744,2,27.3525390625,4
00009165.step,18,1,96,192,74977.62218283863,-0.0138888888888888,0.0572653559113564,40224.72780809051,1,2570.3115234375,6
00009166.step,160,101,964,1928,19403.44101770454,-0.5857411295084781,1.1646861277412102,1785.9011656805455,82,739.8720703125,4
00009167.step,6,0,24,48,4.7000103600023655,0.0,0.0,4.7000000000000615,0,156.1640625,2
00009168.step,10,0,48,96,10.41602124800088,0.0,0.0,1.211999999999849,0,64.794921875,3
00009169.step,10,0,48,96,13.440011492000645,0.0,0.0,6.400000000000002,0,22.609375,3
00009170.step,12,0,60,120,165.11003878200123,0.0,0.0,21.99500000000001,0,26.9931640625,4
00009171.step,22,0,112,224,238.26005411200137,0.0,0.0,16.481998660199814,0,47.8359375,5
00009172.step,21,3,98,196,210.11865302651728,-0.7142857142857141,1.7496355305594125,70.13991004820456,3,41.8193359375,5
00009173.step,18,3,80,160,36.949513812000966,-0.3888888888888888,1.1613636089092705,23.714574543791265,3,36.9921875,5
00009174.step,16,2,72,144,26.392512882000958,-0.125,0.3307189138830738,23.708291358484097,2,33.892578125,6
00009175.step,67,17,390,780,722.0000874000015,-0.0233830845771144,0.065160835680427,455.4819380907464,17,160.0068359375,9
00009176.step,43,11,246,492,385.792917842063,-0.0348837209302325,0.083202529395341,218.8694694386625,11,101.6103515625,9
00009177.step,46,0,264,528,960.0000848000024,0.0,0.0,776.0000000000001,0,135.1015625,5
00009178.step,67,17,390,780,722.0000874000017,-0.0233830845771144,0.065160835680427,455.4819380907474,17,160.01171875,9
00009179.step,43,11,246,492,385.7929178420631,-0.0348837209302325,0.083202529395341,218.8694694386631,11,101.609375,9
00009180.step,46,0,264,528,960.0000848000028,0.0,0.0,775.9999999999986,0,135.123046875,5
00009181.step,67,17,390,780,722.0000874000017,-0.0233830845771144,0.065160835680427,455.4819380907471,17,160.0,9
00009182.step,43,11,246,492,385.7929178420634,-0.0348837209302325,0.083202529395341,218.8694694386627,11,101.634765625,9
00009183.step,46,0,264,528,960.0000848000022,0.0,0.0,776.0000000000006,0,135.412109375,5
00009184.step,31,8,174,348,91299.45913718952,-0.0069850139700279,0.0154502477274529,45385.04423298055,8,72.01171875,9
00009185.step,35,9,198,396,123312.65904250316,-0.0058492688413948,0.0141285205562272,62802.09230688247,9,81.626953125,9
00009186.step,10,2,36,72,721030.8212903119,-0.0157480314960629,0.0314960629921259,366950.5929845381,2,19.3310546875,5
00009187.step,55,28,242,484,72009.02329814652,-0.0539683887862237,0.2486547889676899,7451.659503994052,10,125.6416015625,8
00009188.step,22,10,124,248,11880.000344400005,-0.1325980392156863,0.2811312196021647,5048.551939861297,10,51.544921875,8
00009189.step,20,9,112,224,7297.801853520111,-0.5438095238095236,1.4867645944629044,3913.303467821607,9,46.83203125,7
00009192.step,10,8,38,76,38413.73897116823,-0.0704116938743549,0.0394691350412836,4043.782930236237,4,5345.068359375,6
00009194.step,8,6,46,92,52065.29841987764,-0.0969362745098039,0.0723690094212012,11161.308981583468,6,14808.3515625,6
00009196.step,238,177,1292,2584,188445295.7698696,-0.0483138802911351,0.2295113120570408,773167.3327025111,79,14807.31640625,3
00009197.step,9,6,32,64,2977482.1807382265,-0.02170581507033,0.0343627772135504,199783.66072687012,2,17637.984375,4
00009198.step,478,360,2772,5544,2430799498.561573,-0.039836217273095,0.3064961684090886,7699882.773095171,114,4517.29296875,2
00009199.step,11,7,42,84,10246852.95182141,3.9997168049139854e-05,0.0002163376746016,6878171.75494561,0,19648.48046875,4
00009200.step,17,11,84,168,702215.5855120592,-0.0069823877191073,0.0206771849261991,62970.54670799429,4,5318.8115234375,6
00009201.step,10,4,48,96,139896000.17698497,-0.0199999999999999,0.0244948974278317,139813592.8947446,4,2454.21484375,5
00009202.step,12,5,60,120,264276370.72745997,-0.0022222222222222,0.0030681558381075,153415706.5697611,5,1728.7958984375,7
00009203.step,6,4,22,44,67998.81625930866,-0.0338492048512144,0.0432058564133987,31882.575765149675,3,2867.0986328125,5
00009207.step,12,0,60,120,2078.623683674595,0.0,0.0,990.3011583404688,0,297.1435546875,4
00009208.step,34,6,182,364,43778.00148180004,-0.0445046439628482,0.1025998058443764,14614.601853790218,6,184.5869140625,9
00009209.step,5,5,38,76,1585992.0465415737,0.000341041191776,0.0305832329591618,-41847.881545641285,0,214.7685546875,3
00009210.step,15,10,62,124,932570.6674722562,-0.0915001239102279,0.123317512148973,791076.2377466715,4,197.1787109375,6
00009211.step,551,42,3232,6464,46031.42416089387,0.0262663711708783,0.214095921261751,22908.03831807775,0,1522.07421875,3
00009212.step,8,0,36,72,420.75003455000086,0.0,0.0,146.80747192731218,0,3052.0458984375,2
00009214.step,67,52,338,676,86744398.80495204,-0.018082165596822,0.0224581689773548,17442337.390907392,25,6205.0361328125,7
00009215.step,14,10,76,152,887457764.6421868,-0.0011958452312374,0.0025613970131849,521934319.9513622,0,533.51171875,6
00009216.step,7,4,30,60,17912098.885437533,-0.0232245132765494,0.0585789828919363,6205848.050431529,2,31.8447265625,4
00009217.step,6,0,24,48,201326592002621.72,0.0,0.0,201326591999999.97,0,13.0322265625,1
00009218.step,117,92,543,1086,88594737.75760531,0.0040233749418069,0.0960429069304122,827224.7820276062,19,714.271484375,6
00009219.step,12,0,60,120,2078.6236836755147,0.0,0.0,990.301158340469,0,297.142578125,4
00009220.step,4,3,12,24,2692538.0043847947,-0.0003787878787878,0.0022988990339262,495176.1840168516,1,6405.98046875,4
00009221.step,3,1,6,12,1748260.0191230497,-0.0022222222222222,0.0031426968052735,1325359.4007332122,1,6344.5478515625,3
00009222.step,9,5,42,84,9130213.974251078,0.0021537276785695,0.0098396096892644,233973.4392653561,1,2700.1640625,3
00009224.step,38,10,156,312,46749.500969190005,-0.0626309363151468,0.1098651263196678,6265.752092991843,10,199.3232421875,9
00009225.step,39,12,180,360,13266.750727510016,-0.0643216043026907,0.1019272150846622,6973.157531247502,8,77.2314453125,9
00009226.step,28,12,124,248,139150.00187570005,-0.1428571428571428,0.1821078397711708,31190.66340212695,8,56.2275390625,9
00009227.step,23,12,100,200,64009.001463950015,-0.1739130434782608,0.1870070710226657,12538.055958543,8,46.1904296875,8
00009228.step,16,12,76,152,23911.19247919741,-0.0772517692135313,0.0830371700613716,4645.110061062708,8,122.2763671875,8
00009229.step,32,10,192,384,302866741.448588,-0.0140181340968742,0.0224606425239374,36242253.78566961,10,484.9140625,8
00009230.step,15,4,58,116,1515092.9866917874,-0.0086313037043902,0.0148002168934006,460375.5314101164,3,28.40625,6
00009231.step,27,5,138,276,4203989.855364041,-0.0099521359363879,0.0209582374180241,1010654.051409836,5,57.5,8
00009232.step,69,16,374,748,135945.0018359001,-0.0306669176234393,0.0685094259088435,19545.908847719224,16,155.689453125,9
00009233.step,12,2,64,128,8800.000340000013,-0.0591757798551159,0.1323210663776018,4080.317394009316,2,27.0390625,7
00009234.step,126,85,616,1232,120209.67622296562,-0.758160968358348,1.018156127006263,3014.8081492742967,53,277.6162109375,5
00009235.step,87,61,444,888,45564.99159734549,-0.8599172625649713,1.241000150717541,1888.835156236857,41,194.6474609375,6
00009236.step,521,452,2439,4878,19482.932589617343,-3.804753450216788,4.32197259244419,4008.043473669867,211,1570.6474609375,2
00009237.step,248,239,1402,2804,12592.798571128858,-1.0662812158862218,2.332493529058158,3610.631373309239,28,2014.69140625,4
00009238.step,133,93,616,1232,21346.696211528106,-0.816475626945111,1.2540674473448097,18562.282234467737,54,292.068359375,5
00009239.step,10,0,48,96,7778.750333900004,0.0,0.0,7461.249999999997,0,22.26953125,3
00009240.step,279,197,1323,2646,20702.63001038345,-1.0007220188662551,1.0061186650030371,6665.015810969017,70,1793.9853515625,3
00009241.step,42,29,174,348,3234.449458978232,-0.2264541351350014,0.2017269878721853,1087.360010267971,19,84.1806640625,7
00009242.step,74,36,432,864,7721.60039721601,-0.036441573187334,0.0599919904322776,4233.020461741422,36,182.126953125,9
00009243.step,33,14,644,1288,616.6402804618026,-0.1653522599436335,0.3333502896368033,113.22844490600954,3,604.90234375,6
00009244.step,26,18,152,304,88.42792505871974,-0.0419324064081908,0.1435754551194001,36.268170847490296,1,159.7626953125,8
00009245.step,4,2,12,24,29.400011480490576,-0.1138392857142857,0.1286729200118958,18.265219688174,2,8.5751953125,5
00009246.step,33,14,484,968,447.9179429409874,-0.1653522599436317,0.3333502896368052,90.59876772889098,3,436.3564453125,6
00009247.step,6,3,18,36,262193.03277417604,-0.0033777588655786,0.0037175032051606,97833.90779282326,3,136.833984375,4
00009248.step,10,0,48,96,1914.000106311999,0.0,0.0,1478.3999999999992,0,762.626953125,3
00009249.step,10,0,48,96,4719474.509419201,0.0,0.0,1442061.6320000011,0,22.328125,2
00009250.step,6,0,24,48,1638706.45290312,0.0,0.0,1638706.4,0,13.1181640625,1
00009251.step,8,1,36,72,4522829.738257917,-0.0024606299212598,0.0065102148402179,4509959.294030924,1,17.8544921875,3
00009252.step,7,1,30,60,4719474.509419201,-0.0714285357143035,0.1749634655742085,4719434.5337334005,1,15.3994140625,3
00009253.step,6,0,24,48,4719474.509419201,0.0,0.0,4719474.431999999,0,13.0712890625,1
00009254.step,8,2,36,72,4719474.509419203,-0.0020833330902778,0.0036084387614506,4432207.132726724,2,17.75390625,4
00009255.step,12,4,64,128,243757.58012499375,-0.0437445319335083,0.0618641103400304,27519.02870278311,4,27.0009765625,6
00009256.step,6,0,24,48,4522829.738257918,0.0,0.0,4522829.664000001,0,13.091796875,1
00009257.step,123,108,605,1210,97039.93924319527,-2.020904246837968,1.7740669002657734,24413.38659879183,39,6603.552734375,6
00009258.step,20,9,104,208,314397.65986610873,-0.0294642857142857,0.0346301216158599,107850.64618821917,9,43.115234375,9
00009259.step,19,7,94,188,314397.65986610873,-0.0244360902255639,0.0334993369575897,98668.92647193887,7,40.5458984375,7
00009260.step,3,1,6,12,12675.000922999963,-0.0051282051282051,0.0072523772429389,9954.921721062658,1,90.1630859375,4
00009261.step,40,30,184,368,8e+300,-0.0386818414790349,0.0490141778737265,-4e+200,9,698.67578125,8
00009262.step,87,48,425,850,32140.23745010548,-0.2929603001042544,0.4557509275731382,4541.37959828456,25,626.0048828125,7
00009263.step,17,4,78,156,150710.87704591532,-0.0311942959001782,0.0610988407150027,26185.61961294437,4,303.333984375,7
00009264.step,4,2,12,24,1064831.4280115934,-0.011741953308468,0.0119033623011562,315066.656842991,2,1349.6552734375,4
00009265.step,22,22,140,280,3477099.2530354406,-0.0553802302819018,0.0575554776395838,112303.02878082858,8,855.8349609375,9
00009266.step,210,123,900,1800,130410.00167270002,-0.113715508477302,0.2572257737286855,116750.23343131963,44,422.5263671875,7
00009267.step,174,101,780,1560,130410.00167270002,-0.0396603501092359,0.2505728090080161,99916.70982927905,34,365.1826171875,6
00009268.step,140,99,632,1264,130410.00167270002,0.0044230341839084,0.3530760511753252,89492.48239247287,24,310.5185546875,6
00009269.step,64,42,212,424,97833.15849761698,-0.2136370826836412,0.1725606322344186,57805.854381272045,20,103.0390625,8
00009270.step,8,1,36,72,2035200.0112480016,-0.0125,0.0330718913883073,1527962.3415879784,1,17.802734375,3
00009271.step,25,16,122,244,94690.59729556936,-0.197490791804274,0.2669338245086077,8849.119075516346,9,76.68359375,7
00009273.step,51,23,270,540,118559.8340218356,-0.1012219156196985,0.1515697514306888,25207.35874652749,17,176.80078125,9
00009274.step,32,18,132,264,36648.20497439089,-0.0691309968803386,0.0769859800814784,4823.548936614814,14,62.771484375,9
00009275.step,114,76,560,1120,390733.31289258046,-0.3617954581784999,0.5712493542287019,41931.692867483966,52,338.6357421875,4
00009276.step,32,18,132,264,64644.39740842884,-0.0538504464285522,0.0574851275946408,10321.7736502454,14,62.763671875,9
00009277.step,83,43,442,884,61339.528993741966,-0.1318063423233163,0.2109775851204623,12239.295272149107,24,564.8427734375,8
00009278.step,89,56,434,868,23228.51249275069,-1.075567183229477,1.122744219182876,4188.892928766873,44,230.439453125,6
00009279.step,12,4,62,124,2565.000118233187,-0.0444444444444444,0.0737027731190088,1582.3340357862105,4,27.662109375,7
00009280.step,27,4,134,268,229160.8343855682,-0.019753086419753,0.0538701832821516,39967.73403578777,4,57.7880859375,7
00009281.step,586,32,2576,5152,22645.650922457386,-0.0413730336747526,0.1871890362392736,9621.56570980833,22,1171.2265625,6
00009282.step,12,10,60,120,10323370353.392464,-0.0018563444778109,0.0095428114809815,252237678.20366472,0,623.5361328125,6
00009283.step,12,6,60,120,2568672.3254353967,-0.0043307086614173,0.0044888796263745,2037789.9028355628,6,27.6279296875,7
00009284.step,16,0,84,168,1497731598807.5923,0.0,0.0,688833317475.3185,0,35.625,3
00009285.step,10,6,48,96,27633275064.810524,-0.0026547482752305,0.0031882965170503,2264181957.628484,2,50.7890625,5
00009286.step,10,6,48,96,11056486401.320477,-0.0026486108265494,0.0031857409046292,2499941049.78774,2,50.935546875,5
00009287.step,11,6,54,108,38280138467.999535,-0.0023729778263957,0.0031661278970599,2677058657.236577,0,1244.9580078125,6
00009288.step,11,6,54,108,14974585043.481424,-0.0023729507150423,0.0031650477019342,2979076141.8316355,0,1285.404296875,6
00009289.step,7,2,38,76,84191.43345211064,0.0529086076574633,0.1081090569038374,22624.08982163396,0,30.9013671875,4
00009290.step,4,4,12,24,169760.58476692514,0.0094027187633176,0.0162150557985451,7432.498026667808,0,208.27734375,4
00009291.step,30,10,146,292,221225.36692741117,-0.0246139909081686,0.0406449057341748,158549.28609410377,10,2082.8203125,8
00009292.step,6,3,18,36,8193.532258063999,-0.0345581802274715,0.0395277294628433,3177.372586115747,3,281.1884765625,5
00009293.step,40,8,188,376,906172.884698916,-0.032387912179697,0.0915836651371306,64074.32760288824,0,430.494140625,7
00009294.step,5,2,12,24,279437.4068687342,0.034797980508944,0.1884692653798706,6219.149451388285,0,1038.7900390625,3
00009295.step,13,5,58,116,879242.8284637047,-0.0635084914596539,0.1422322056897615,63270.62520504681,0,67.259765625,6
00009296.step,22,6,120,240,64359.26816942607,-0.1363636363636363,0.2226808857075616,16907.669796231512,6,51.029296875,8
00009297.step,12,4,52,104,47457.50702908818,0.0002437371219626,0.0217966417456936,18873.24618076332,0,29.888671875,6
00009298.step,14,6,68,136,46800.02152316032,-0.0416175909053359,0.0608555211566859,4719.433278178312,4,31.8037109375,7
00009299.step,6,2,24,48,62403.9902653394,-0.0071428571428571,0.010309826235529,22844.270253538896,2,41.447265625,5
00009300.step,56,40,260,520,36800.00100000004,-0.1647367777181979,0.1272525496825051,15331.7390549697,24,143.4521484375,8
00009301.step,56,40,260,520,44800.00120000008,-0.1647367777181983,0.1272525496825058,17780.4285366879,24,143.4208984375,8
00009302.step,32,20,148,296,4878.300250120013,-0.1598092728727564,0.1400003206917591,3620.796542511638,12,83.5810546875,8
00009303.step,61,41,306,612,53057.30833362312,-0.1769489053817159,0.1571538650073021,9930.319036318067,25,166.2080078125,8
00009304.step,3,1,6,12,76880.00332320003,-0.0026881720430107,0.0038016493612179,60381.41080199582,1,6.2041015625,4
00009305.step,22,10,96,192,54660.45682480084,-0.0459529761466819,0.0602361751314719,24516.02116141319,9,101.6025390625,8
00009306.step,14,0,72,144,815.3829179155435,0.0,0.0,393.7322414040434,0,141.09765625,4
00009307.step,14,4,80,160,26250.000635000008,-0.0985221674876847,0.1557772246388364,5050.737617349929,4,31.60546875,7
00009308.step,14,0,72,144,187061.48918451573,0.0,0.0,20768.61561236676,0,31.478515625,4
00009309.step,10,7,44,88,838375.0982920032,-0.0711008064672845,0.1303138752957689,64224.221694588574,0,443.5078125,5
00009310.step,55,21,298,596,46171.10861942772,-0.1114450869558066,0.1523385509296873,6736.061430612184,17,127.208984375,9
00009311.step,333,248,1548,3096,4300.686157008738,-0.3322964435680187,0.2391878321091936,1966.5732404890016,178,810.546875,2
00009312.step,3,1,6,12,31680.0006431998,-0.0138888888888888,0.0196418550329596,24881.41381643102,1,4039.5,4
00009313.step,25,15,168,336,224379.7789527038,-0.0967379077615298,0.0993373437778901,86102.29029266603,15,633.9208984375,8
00009314.step,3,1,12,24,2132796.465507126,-0.0030417666690804,0.0043017076769879,402556.5204951376,1,10.7724609375,3
00009315.step,11,7,34,68,2087.742982482944,-1.4741186390075662,2.1814914508745997,212.93216021118047,3,18.64453125,4
